"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round","numBlurs"
"","","","feedback","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","213","376215","0.0-19.0-3.24","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","9","Anthony","2","Shared","0.8,0.2","14","0.8","trustrating_stim/white_mw063.bmp","3","163","25",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","214","378039","0.0-19.0-1.25","","1819","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","9","Sean","9","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","7.5","168","26",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","215","378294","0.0-19.0-2.25","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","9","Sean","9","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","7.5","164","26",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","216","379305","0.0-19.0-3.25","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","9","Sean","9","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","7.5","164","26",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","217","380382","0.0-19.0-1.26","","1074","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","9","Lucas","6","Shared","0.65,0.2","9","0.65","trustrating_stim/white_00757_941201_fa_edt.bmp","5","169","27",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","218","380656","0.0-19.0-2.26","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","9","Lucas","6","Shared","0.65,0.2","9","0.65","trustrating_stim/white_00757_941201_fa_edt.bmp","5","168","27",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","219","381674","0.0-19.0-3.26","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","9","Lucas","6","Shared","0.65,0.2","9","0.65","trustrating_stim/white_00757_941201_fa_edt.bmp","5","170","27",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","220","381978","0.0-19.0-1.27","","302","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","10","Anthony","2","Shared","0.8,0.2","14","0.8","trustrating_stim/white_mw063.bmp","3","175","28",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","221","382231","0.0-19.0-2.27","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","10","Anthony","2","Shared","0.8,0.2","14","0.8","trustrating_stim/white_mw063.bmp","3","170","28",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","222","383244","0.0-19.0-3.27","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","10","Anthony","2","Shared","0.8,0.2","14","0.8","trustrating_stim/white_mw063.bmp","3","180","28",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","223","384697","0.0-19.0-1.28","","1448","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","10","Lucas","6","Kept","0.65,0.2","9","0.65","trustrating_stim/white_00757_941201_fa_edt.bmp","5","185","29",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","224","384963","0.0-19.0-2.28","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","10","Lucas","6","Kept","0.65,0.2","9","0.65","trustrating_stim/white_00757_941201_fa_edt.bmp","5","184","29",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","225","385975","0.0-19.0-3.28","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","10","Lucas","6","Kept","0.65,0.2","9","0.65","trustrating_stim/white_00757_941201_fa_edt.bmp","5","184","29",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","226","387142","0.0-19.0-1.29","","1164","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","10","Sean","9","Shared","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","7.5","189","30",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","227","387393","0.0-19.0-2.29","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","10","Sean","9","Shared","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","7.5","186","30",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","228","388414","0.0-19.0-3.29","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","10","Sean","9","Shared","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","7.5","192","30",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","229","389742","0.0-19.0-1.30","","1326","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","11","Lucas","6","Shared","0.65,0.2","9","0.65","trustrating_stim/white_00757_941201_fa_edt.bmp","5","197","31",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","230","389994","0.0-19.0-2.30","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","11","Lucas","6","Shared","0.65,0.2","9","0.65","trustrating_stim/white_00757_941201_fa_edt.bmp","5","196","31",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","231","391003","0.0-19.0-3.30","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","11","Lucas","6","Shared","0.65,0.2","9","0.65","trustrating_stim/white_00757_941201_fa_edt.bmp","5","198","31",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","232","391930","0.0-19.0-1.31","","924","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","11","Sean","9","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","7.5","203","32",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","233","392193","0.0-19.0-2.31","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","11","Sean","9","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","7.5","201","32",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","234","393214","0.0-19.0-3.31","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","11","Sean","9","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","7.5","201","32",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","235","393742","0.0-19.0-1.32","","526","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","11","Anthony","2","Kept","0.8,0.2","14","0.8","trustrating_stim/white_mw063.bmp","3","206","33",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","236","394004","0.0-19.0-2.32","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","11","Anthony","2","Kept","0.8,0.2","14","0.8","trustrating_stim/white_mw063.bmp","3","201","33",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","237","395025","0.0-19.0-3.32","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","11","Anthony","2","Kept","0.8,0.2","14","0.8","trustrating_stim/white_mw063.bmp","3","201","33",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","238","396291","0.0-19.0-1.33","","1262","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","12","Sean","9","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","7.5","206","34",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","239","396544","0.0-19.0-2.33","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","12","Sean","9","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","7.5","203","34",""
