"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","rating","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","86","596557","0.0-6.0-1.40","","425","","","trustrating_stim/white_00299_940422_fa_edt.bmp","8","","","","","","","","","","",""
"","","","ratingFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","87","596763","0.0-6.0-2.40","","null","","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","88","597381","0.0-6.0-1.41","","502","","","trustrating_stim/white_00519_940519_fb_edt.bmp","8","","","","","","","","","","",""
"","","","ratingFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","89","597596","0.0-6.0-2.41","","null","","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","90","598621","0.0-6.0-1.42","","909","","","trustrating_stim/white_mw099.bmp","8","","","","","","","","","","",""
"","","","ratingFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","91","598831","0.0-6.0-2.42","","null","","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","",""
"","","","rating","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","92","599501","0.0-6.0-1.43","","548","","","trustrating_stim/white_mw053.bmp","8","","","","","","","","","","",""
"","","","ratingFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","93","599702","0.0-6.0-2.43","","null","","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","",""
"","","","rating","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","94","600389","0.0-6.0-1.44","","570","","","trustrating_stim/white_00602_940928_fb_edt.bmp","8","","","","","","","","","","",""
"","","","ratingFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","95","600605","0.0-6.0-2.44","","null","","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","96","601277","0.0-6.0-1.45","","556","","","trustrating_stim/white_mw097.bmp","8","","","","","","","","","","",""
"","","","ratingFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","97","601490","0.0-6.0-2.45","","null","","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
"","","","rating","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","98","602445","0.0-6.0-1.46","","839","","","trustrating_stim/white_00898_960530_fa_edt.bmp","8","","","","","","","","","","",""
"","","","ratingFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","99","602651","0.0-6.0-2.46","","null","","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","100","603516","0.0-6.0-1.47","","742","","","trustrating_stim/white_mw066.bmp","8","","","","","","","","","","",""
"","","","ratingFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","101","603722","0.0-6.0-2.47","","null","","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
"","","","rating","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","102","604429","0.0-6.0-1.48","","591","","","trustrating_stim/white_mw049.bmp","8","","","","","","","","","","",""
"","","","ratingFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","103","604640","0.0-6.0-2.48","","null","","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","",""
"","","","rating","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","104","605718","0.0-6.0-1.49","","961","","","trustrating_stim/white_00120_931230_fa_edt.bmp","8","","","","","","","","","","",""
"","","","ratingFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","105","605928","0.0-6.0-2.49","","null","","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","106","606693","0.0-6.0-1.50","","649","","","trustrating_stim/white_00129_931230_fb_edt.bmp","8","","","","","","","","","","",""
"","","","ratingFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","107","606899","0.0-6.0-2.50","","null","","","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","108","608477","0.0-6.0-1.51","","1462","","","trustrating_stim/white_00807_941205_fb_edt.bmp","8","","","","","","","","","","",""
"","","","ratingFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","109","608688","0.0-6.0-2.51","","null","","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","110","610660","0.0-6.0-1.52","","1855","","","trustrating_stim/white_mw048.bmp","4","","","","","","","","","","",""
"","","","ratingFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","111","610872","0.0-6.0-2.52","","null","","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","",""
"","","","rating","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","112","612092","0.0-6.0-1.53","","1097","","","trustrating_stim/white_mw084.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","113","612297","0.0-6.0-2.53","","null","","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","",""
"","","","rating","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","114","612989","0.0-6.0-1.54","","575","","","trustrating_stim/white_mw035.bmp","8","","","","","","","","","","",""
"","","","ratingFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","115","613200","0.0-6.0-2.54","","null","","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","","",""
"","","","rating","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","116","614469","0.0-6.0-1.55","","1153","","","trustrating_stim/white_mw063.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","117","614682","0.0-6.0-2.55","","null","","","trustrating_stim/white_mw063.bmp","null","","","","","","","","","","",""
"","","","rating","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","118","615661","0.0-6.0-1.56","","856","","","trustrating_stim/white_00109_931230_fa_edt.bmp","8","","","","","","","","","","",""
"","","","ratingFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","119","615869","0.0-6.0-2.56","","null","","","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","120","617300","0.0-6.0-1.57","","1315","","","trustrating_stim/white_mw056.bmp","8","","","","","","","","","","",""
"","","","ratingFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","121","617512","0.0-6.0-2.57","","null","","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","",""
"","","","rating","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","122","619589","0.0-6.0-1.58","","1962","","","trustrating_stim/white_00659_941121_fa_edt.bmp","4","","","","","","","","","","",""
"","","","ratingFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","123","619795","0.0-6.0-2.58","","null","","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","124","620645","0.0-6.0-1.59","","726","","","trustrating_stim/white_mw089.bmp","8","","","","","","","","","","",""
"","","","ratingFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","image-keyboard-response","125","620852","0.0-6.0-2.59","","null","","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","instructions","126","622901","0.0-7.0","[{""page_index"":0,""viewing_time"":1934}]","1934","","","","","","","","","","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","instructions","127","651820","0.0-8.0","[{""page_index"":0,""viewing_time"":3169},{""page_index"":1,""viewing_time"":3863},{""page_index"":2,""viewing_time"":3521},{""page_index"":3,""viewing_time"":9096},{""page_index"":4,""viewing_time"":2063},{""page_index"":5,""viewing_time"":3385},{""page_index"":6,""viewing_time"":1616},{""page_index"":7,""viewing_time"":2103}]","28816","","","","","","","","","","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","128","661476","0.0-9.0","","9655","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the minimum number of points you can choose to send to your partner?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","B","","","","","","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","129","662644","0.0-10.0","","1061","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the minimum number of points you can choose to send to your partner?</strong></p><p>a) 0</p><p style='color:#00FF00'>b) 1</p><p>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>The minimum number of points you can choose to send to your partner is 1 point.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","130","665812","0.0-11.0","","3057","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>2) What is the maximum number of points you can choose to send to your partner?</strong></p><p>a) 8</p><p>b) 5</p><p>c) 3</p>","B","","","","","","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","131","666773","0.0-12.0","","847","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>2) What is the maximum number of points you can choose to send to your partner?</strong></p><p>a) 8</p><p style='color:#00FF00'>b) 5</p><p>c) 3</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>The maximum number of points you can choose to send to your partner is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","132","669853","0.0-13.0","","2971","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>3) What happens to the amount of points you send to your partner?</strong></p><p>a) Nothing</p><p>b) It doubles</p><p>c) It quadruples</p>","C","","","","","","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","133","670853","0.0-14.0","","894","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>3) What happens to the amount of points you send to your partner?</strong></p><p>a) Nothing</p><p>b) It doubles</p><p style='color:#00FF00'>c) It quadruples</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The amount of points you send to your partner quadruples.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","134","678453","0.0-15.0","","7491","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>4) If you decided to share 4 out of 5 points with your partner, and they decided to share half of the amount they received with you, how many points would you receive back from them on this round?</strong></p><p>a) 16</p><p>b) 0</p><p>c) 8</p>","C","","","","","","","","","","",""
