"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","face","outcome","agenttype","agentswpt","agentcurrpshare","point_total","round","numBlurs"
"","","","decision","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","271","222700","0.0-18.0-1.58","","391","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","15","Daniel","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.8,0.4","12","0.8","307","59",""
"","","","decisionFB","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","272","222956","0.0-18.0-2.58","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","15","Daniel","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.8,0.4","12","0.8","304","59",""
"","","","feedback","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","273","223961","0.0-18.0-3.58","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","15","Daniel","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.8,0.4","12","0.8","304","59",""
"","","","decision","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","274","224258","0.0-18.0-1.59","","296","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","15","Aaron","trustrating_stim/white_mw099.bmp","Kept","0.6,0.2","13","0.6","309","60",""
"","","","decisionFB","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","275","224515","0.0-18.0-2.59","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","15","Aaron","trustrating_stim/white_mw099.bmp","Kept","0.6,0.2","13","0.6","306","60",""
"","","","feedback","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","276","225517","0.0-18.0-3.59","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","15","Aaron","trustrating_stim/white_mw099.bmp","Kept","0.6,0.2","13","0.6","306","60",""
"","","","decision","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","277","226191","0.0-18.0-1.60","","673","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","16","Tyler","trustrating_stim/white_mw089.bmp","Shared","0.2,0.6","14","0.2","311","61",""
"","","","decisionFB","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","278","226447","0.0-18.0-2.60","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","16","Tyler","trustrating_stim/white_mw089.bmp","Shared","0.2,0.6","14","0.2","308","61",""
"","","","feedback","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","279","227453","0.0-18.0-3.60","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Tyler","trustrating_stim/white_mw089.bmp","Shared","0.2,0.6","14","0.2","314","61",""
"","","","decision","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","280","228072","0.0-18.0-1.61","","617","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","16","Aaron","trustrating_stim/white_mw099.bmp","Kept","0.6,0.2","13","0.6","319","62",""
"","","","decisionFB","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","281","228327","0.0-18.0-2.61","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","16","Aaron","trustrating_stim/white_mw099.bmp","Kept","0.6,0.2","13","0.6","316","62",""
"","","","feedback","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","282","229333","0.0-18.0-3.61","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Aaron","trustrating_stim/white_mw099.bmp","Kept","0.6,0.2","13","0.6","316","62",""
"","","","decision","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","283","229679","0.0-18.0-1.62","","346","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","16","Daniel","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.8,0.4","12","0.8","321","63",""
"","","","decisionFB","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","284","229936","0.0-18.0-2.62","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","16","Daniel","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.8,0.4","12","0.8","318","63",""
"","","","feedback","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","285","230939","0.0-18.0-3.62","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Daniel","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.8,0.4","12","0.8","318","63",""
"","","","decision","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","286","231426","0.0-18.0-1.63","","487","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","16","Sean","trustrating_stim/white_mw071.bmp","Shared","0.4,0.8","10","0.4","323","64",""
"","","","decisionFB","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","287","231681","0.0-18.0-2.63","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","16","Sean","trustrating_stim/white_mw071.bmp","Shared","0.4,0.8","10","0.4","320","64",""
"","","","feedback","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","288","232687","0.0-18.0-3.63","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Sean","trustrating_stim/white_mw071.bmp","Shared","0.4,0.8","10","0.4","326","64",""
"","","","decision","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","289","233004","0.0-18.0-1.64","","315","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","17","Aaron","trustrating_stim/white_mw099.bmp","Kept","0.6,0.2","13","0.6","331","65",""
"","","","decisionFB","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","290","233259","0.0-18.0-2.64","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","17","Aaron","trustrating_stim/white_mw099.bmp","Kept","0.6,0.2","13","0.6","328","65",""
"","","","feedback","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","291","234263","0.0-18.0-3.64","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","17","Aaron","trustrating_stim/white_mw099.bmp","Kept","0.6,0.2","13","0.6","328","65",""
"","","","decision","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","292","234459","0.0-18.0-1.65","","194","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","17","Tyler","trustrating_stim/white_mw089.bmp","Shared","0.2,0.6","14","0.2","333","66",""
"","","","decisionFB","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","293","234716","0.0-18.0-2.65","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","17","Tyler","trustrating_stim/white_mw089.bmp","Shared","0.2,0.6","14","0.2","330","66",""
"","","","feedback","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","294","235722","0.0-18.0-3.65","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","17","Tyler","trustrating_stim/white_mw089.bmp","Shared","0.2,0.6","14","0.2","336","66",""
"","","","decision","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","295","236105","0.0-18.0-1.66","","382","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","17","Daniel","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.8,0.4","12","0.8","341","67",""
"","","","decisionFB","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","296","236358","0.0-18.0-2.66","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","17","Daniel","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.8,0.4","12","0.8","338","67",""
"","","","feedback","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","297","237363","0.0-18.0-3.66","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","17","Daniel","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.8,0.4","12","0.8","338","67",""
"","","","decision","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","298","237706","0.0-18.0-1.67","","343","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","17","Sean","trustrating_stim/white_mw071.bmp","Shared","0.4,0.8","10","0.4","343","68",""
"","","","decisionFB","asf1294","bdp_trlrn","Tue Mar 01 2022 11:21:26 GMT-0500 (Eastern Standard Time)","319341","Untrustworthy,Trustworthy","html-keyboard-response","299","237960","0.0-18.0-2.67","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","17","Sean","trustrating_stim/white_mw071.bmp","Shared","0.4,0.8","10","0.4","340","68",""
