"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","numBlurs","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","441","899081","0.0-22.0-1.34","","1717","","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","12","Alex","10","Kept","0.2,0.65","9","0.2","trustrating_stim/white_00898_960530_fa_edt.bmp","7","493","101"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","442","899339","0.0-22.0-2.34","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","12","Alex","10","Kept","0.2,0.65","9","0.2","trustrating_stim/white_00898_960530_fa_edt.bmp","7","489","101"
"","","","feedback","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","443","900351","0.0-22.0-3.34","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Alex</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Alex","10","Kept","0.2,0.65","9","0.2","trustrating_stim/white_00898_960530_fa_edt.bmp","7","489","101"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","444","919219","0.0-22.0-1.35","","18867","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","12","Ryan","2","Kept","0.65,0.2","10","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","494","102"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","445","919485","0.0-22.0-2.35","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","12","Ryan","2","Kept","0.65,0.2","10","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","490","102"
"","","","feedback","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","446","920496","0.0-22.0-3.35","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Ryan","2","Kept","0.65,0.2","10","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","490","102"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","447","921027","0.0-22.0-1.36","","531","","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","13","Alex","10","Shared","0.2,0.65","9","0.2","trustrating_stim/white_00898_960530_fa_edt.bmp","7","495","103"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","448","921280","0.0-22.0-2.36","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","13","Alex","10","Shared","0.2,0.65","9","0.2","trustrating_stim/white_00898_960530_fa_edt.bmp","7","492","103"
"","","","feedback","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","449","922293","0.0-22.0-3.36","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Alex</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Alex","10","Shared","0.2,0.65","9","0.2","trustrating_stim/white_00898_960530_fa_edt.bmp","7","498","103"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","450","923451","0.0-22.0-1.37","","1158","","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","13","Jason","7","Shared","0.35,0.65","14","0.35","trustrating_stim/white_mw084.bmp","4","503","104"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","451","923707","0.0-22.0-2.37","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","13","Jason","7","Shared","0.35,0.65","14","0.35","trustrating_stim/white_mw084.bmp","4","501","104"
"","","","feedback","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","452","924723","0.0-22.0-3.37","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jason</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Jason","7","Shared","0.35,0.65","14","0.35","trustrating_stim/white_mw084.bmp","4","505","104"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","453","925138","0.0-22.0-1.38","","415","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","13","Ryan","2","Kept","0.65,0.2","10","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","510","105"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","454","925391","0.0-22.0-2.38","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","13","Ryan","2","Kept","0.65,0.2","10","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","506","105"
"","","","feedback","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","455","926402","0.0-22.0-3.38","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Ryan","2","Kept","0.65,0.2","10","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","506","105"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","456","926803","0.0-22.0-1.39","","399","","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","14","Jason","7","Shared","0.35,0.65","14","0.35","trustrating_stim/white_mw084.bmp","4","511","106"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","457","927057","0.0-22.0-2.39","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","14","Jason","7","Shared","0.35,0.65","14","0.35","trustrating_stim/white_mw084.bmp","4","509","106"
"","","","feedback","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","458","928068","0.0-22.0-3.39","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jason</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","Jason","7","Shared","0.35,0.65","14","0.35","trustrating_stim/white_mw084.bmp","4","513","106"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","459","928436","0.0-22.0-1.40","","364","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","14","Ryan","2","Kept","0.65,0.2","10","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","518","107"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","460","928691","0.0-22.0-2.40","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","14","Ryan","2","Kept","0.65,0.2","10","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","517","107"
