"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","face","outcome","agenttype","agentswpt","agentcurrpshare","point_total","round"
"","","","","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","88","198471","0.0-10.0","","2641","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>1) What is the minimum number of points you can choose to send to your partner?</strong></p><p>a) 0</p><p style='color:#00FF00'>b) 1</p><p>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>The minimum number of points you can choose to send to your partner is 1 point.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","",""
"","","","","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","89","207660","0.0-11.0","","9079","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>2) What is the maximum number of points you can choose to send to your partner?</strong></p><p>a) 8</p><p>b) 5</p><p>c) 3</p>","C","","","","","","","","",""
"","","","","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","90","210904","0.0-12.0","","3124","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>2) What is the maximum number of points you can choose to send to your partner?</strong></p><p>a) 8</p><p>b) 5</p><p style='color:#FF0000'>c) 3</p><h3 style='color:#FF0000'>Incorrect!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>The maximum number of points you can choose to send to your partner is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","",""
"","","","","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","91","215345","0.0-13.0","","4334","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>3) What happens to the amount of points you send to your partner?</strong></p><p>a) Nothing</p><p>b) It doubles</p><p>c) It quadruples</p>","B","","","","","","","","",""
"","","","","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","92","218124","0.0-14.0","","2670","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>3) What happens to the amount of points you send to your partner?</strong></p><p>a) Nothing</p><p style='color:#FF0000'>b) It doubles</p><p>c) It quadruples</p><h3 style='color:#FF0000'>Incorrect!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The amount of points you send to your partner quadruples.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","",""
"","","","","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","93","230779","0.0-15.0","","12550","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>4) If you decide to share 4 out of 5 points with your partner, and he decided to share half of what he received, how many points would you end up with in this round?</strong></p><p>a) 16</p><p>b) 0</p><p>c) 9</p>","C","","","","","","","","",""
"","","","","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","94","232682","0.0-16.0","","1794","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>4) If you decide to share 4 points with your partner, and he decided to share half of what he received, how many points would you end up with in this round?</strong></p><p>a) 16</p><p>b) 0</p><p style='color:#00FF00'>c) 9</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>If you share 4 out of 5 points with your partner and he decided to share half with you, you would receive 8 points back (i.e. (4 x 4)/2 = 8), totaling to 9 points altogether.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","",""
"","","","","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","instructions","95","236016","0.0-17.0","[{""page_index"":0,""viewing_time"":3218}]","3219","","","","","","","","","","","",""
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","96","240427","0.0-18.0-1.0","","4298","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","1","Alex","trustrating_stim/white_mw089.bmp","Shared","0.6,0.2","13","0.6","5","1"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","97","240686","0.0-18.0-2.0","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","1","Alex","trustrating_stim/white_mw089.bmp","Shared","0.6,0.2","13","0.6","2","1"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","98","241693","0.0-18.0-3.0","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","1","Alex","trustrating_stim/white_mw089.bmp","Shared","0.6,0.2","13","0.6","8","1"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","99","243800","0.0-18.0-1.1","","2103","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","1","Sebastian","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","13","2"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","100","244055","0.0-18.0-2.1","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","1","Sebastian","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","9","2"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","101","245064","0.0-18.0-3.1","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","1","Sebastian","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","9","2"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","102","246655","0.0-18.0-1.2","","1587","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","1","Marcus","trustrating_stim/white_mw046.bmp","Kept","0.4,0.8","11","0.4","14","3"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","103","246911","0.0-18.0-2.2","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","1","Marcus","trustrating_stim/white_mw046.bmp","Kept","0.4,0.8","11","0.4","12","3"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","104","247921","0.0-18.0-3.2","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","1","Marcus","trustrating_stim/white_mw046.bmp","Kept","0.4,0.8","11","0.4","12","3"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","105","251991","0.0-18.0-1.3","","4066","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","1","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Shared","0.8,0.4","15","0.8","17","4"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","106","252251","0.0-18.0-2.3","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","1","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Shared","0.8,0.4","15","0.8","12","4"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","107","253258","0.0-18.0-3.3","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","1","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Shared","0.8,0.4","15","0.8","22","4"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","108","254944","0.0-18.0-1.4","","1682","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","2","Alex","trustrating_stim/white_mw089.bmp","Kept","0.6,0.2","13","0.6","27","5"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","109","255210","0.0-18.0-2.4","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","2","Alex","trustrating_stim/white_mw089.bmp","Kept","0.6,0.2","13","0.6","22","5"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","110","256218","0.0-18.0-3.4","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","2","Alex","trustrating_stim/white_mw089.bmp","Kept","0.6,0.2","13","0.6","22","5"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","111","257187","0.0-18.0-1.5","","965","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","2","Marcus","trustrating_stim/white_mw046.bmp","Kept","0.4,0.8","11","0.4","27","6"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","112","257449","0.0-18.0-2.5","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","2","Marcus","trustrating_stim/white_mw046.bmp","Kept","0.4,0.8","11","0.4","26","6"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","113","258458","0.0-18.0-3.5","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","2","Marcus","trustrating_stim/white_mw046.bmp","Kept","0.4,0.8","11","0.4","26","6"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","114","259619","0.0-18.0-1.6","","1158","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","2","Sebastian","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","31","7"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","115","259874","0.0-18.0-2.6","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","2","Sebastian","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","30","7"
