"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","numBlurs","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","477","624586","0.0-22.0-2.46","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","16","Jordan","9","Shared","0.2,0.65","12","0.2","trustrating_stim/white_mw084.bmp","6","450","113"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","478","625594","0.0-22.0-3.46","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","16","Jordan","9","Shared","0.2,0.65","12","0.2","trustrating_stim/white_mw084.bmp","6","460","113"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","479","626259","0.0-22.0-1.47","","664","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","16","Brian","3","Kept","0.8,0.35","8","0.8","trustrating_stim/white_mw097.bmp","4","465","114"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","480","626510","0.0-22.0-2.47","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","16","Brian","3","Kept","0.8,0.35","8","0.8","trustrating_stim/white_mw097.bmp","4","460","114"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","481","627519","0.0-22.0-3.47","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","16","Brian","3","Kept","0.8,0.35","8","0.8","trustrating_stim/white_mw097.bmp","4","460","114"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","482","627859","0.0-22.0-1.48","","340","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","17","Jordan","9","Kept","0.2,0.65","12","0.2","trustrating_stim/white_mw084.bmp","6","465","115"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","483","628121","0.0-22.0-2.48","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","17","Jordan","9","Kept","0.2,0.65","12","0.2","trustrating_stim/white_mw084.bmp","6","460","115"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","484","629126","0.0-22.0-3.48","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","17","Jordan","9","Kept","0.2,0.65","12","0.2","trustrating_stim/white_mw084.bmp","6","460","115"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","485","629235","0.0-22.0-1.49","","109","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","17","Brian","3","Shared","0.8,0.35","8","0.8","trustrating_stim/white_mw097.bmp","4","465","116"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","486","629488","0.0-22.0-2.49","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","17","Brian","3","Shared","0.8,0.35","8","0.8","trustrating_stim/white_mw097.bmp","4","460","116"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","487","630496","0.0-22.0-3.49","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","17","Brian","3","Shared","0.8,0.35","8","0.8","trustrating_stim/white_mw097.bmp","4","470","116"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","488","630754","0.0-22.0-1.50","","257","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","17","Michael","6","Kept","0.35,0.65","9","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","5.5","475","117"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","489","631019","0.0-22.0-2.50","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","17","Michael","6","Kept","0.35,0.65","9","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","5.5","470","117"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","490","632027","0.0-22.0-3.50","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","17","Michael","6","Kept","0.35,0.65","9","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","5.5","470","117"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","491","632179","0.0-22.0-1.51","","150","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","18","Jordan","9","Kept","0.2,0.65","12","0.2","trustrating_stim/white_mw084.bmp","6","475","118"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","492","632438","0.0-22.0-2.51","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","18","Jordan","9","Kept","0.2,0.65","12","0.2","trustrating_stim/white_mw084.bmp","6","470","118"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","493","633446","0.0-22.0-3.51","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","18","Jordan","9","Kept","0.2,0.65","12","0.2","trustrating_stim/white_mw084.bmp","6","470","118"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","494","633490","0.0-22.0-1.52","","44","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","18","Michael","6","Kept","0.35,0.65","9","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","5.5","475","119"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","495","633747","0.0-22.0-2.52","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","18","Michael","6","Kept","0.35,0.65","9","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","5.5","470","119"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","496","634756","0.0-22.0-3.52","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","18","Michael","6","Kept","0.35,0.65","9","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","5.5","470","119"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","497","634867","0.0-22.0-1.53","","110","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","18","Brian","3","Shared","0.8,0.35","8","0.8","trustrating_stim/white_mw097.bmp","4","475","120"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","498","635120","0.0-22.0-2.53","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","18","Brian","3","Shared","0.8,0.35","8","0.8","trustrating_stim/white_mw097.bmp","4","470","120"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","499","636131","0.0-22.0-3.53","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","18","Brian","3","Shared","0.8,0.35","8","0.8","trustrating_stim/white_mw097.bmp","4","480","120"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","500","636355","0.0-22.0-1.54","","223","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","19","Jordan","9","Shared","0.2,0.65","12","0.2","trustrating_stim/white_mw084.bmp","6","485","121"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","501","636618","0.0-22.0-2.54","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","19","Jordan","9","Shared","0.2,0.65","12","0.2","trustrating_stim/white_mw084.bmp","6","480","121"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","502","637630","0.0-22.0-3.54","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","19","Jordan","9","Shared","0.2,0.65","12","0.2","trustrating_stim/white_mw084.bmp","6","490","121"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","503","637859","0.0-22.0-1.55","","229","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","19","Brian","3","Shared","0.8,0.35","8","0.8","trustrating_stim/white_mw097.bmp","4","495","122"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","504","638119","0.0-22.0-2.55","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","19","Brian","3","Shared","0.8,0.35","8","0.8","trustrating_stim/white_mw097.bmp","4","490","122"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","505","639129","0.0-22.0-3.55","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","19","Brian","3","Shared","0.8,0.35","8","0.8","trustrating_stim/white_mw097.bmp","4","500","122"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","506","639410","0.0-22.0-1.56","","280","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","19","Michael","6","Kept","0.35,0.65","9","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","5.5","505","123"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","507","639668","0.0-22.0-2.56","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","19","Michael","6","Kept","0.35,0.65","9","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","5.5","500","123"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","508","640674","0.0-22.0-3.56","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","19","Michael","6","Kept","0.35,0.65","9","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","5.5","500","123"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","509","640851","0.0-22.0-1.57","","177","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","20","Jordan","9","Shared","0.2,0.65","12","0.2","trustrating_stim/white_mw084.bmp","6","505","124"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","510","641115","0.0-22.0-2.57","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","20","Jordan","9","Shared","0.2,0.65","12","0.2","trustrating_stim/white_mw084.bmp","6","500","124"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","511","642115","0.0-22.0-3.57","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","20","Jordan","9","Shared","0.2,0.65","12","0.2","trustrating_stim/white_mw084.bmp","6","510","124"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","512","642259","0.0-22.0-1.58","","143","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","20","Brian","3","Kept","0.8,0.35","8","0.8","trustrating_stim/white_mw097.bmp","4","515","125"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","513","642510","0.0-22.0-2.58","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","20","Brian","3","Kept","0.8,0.35","8","0.8","trustrating_stim/white_mw097.bmp","4","510","125"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","514","643519","0.0-22.0-3.58","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","20","Brian","3","Kept","0.8,0.35","8","0.8","trustrating_stim/white_mw097.bmp","4","510","125"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","515","643731","0.0-22.0-1.59","","210","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","20","Michael","6","Shared","0.35,0.65","9","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","5.5","515","126"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","516","643992","0.0-22.0-2.59","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","20","Michael","6","Shared","0.35,0.65","9","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","5.5","510","126"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","517","645002","0.0-22.0-3.59","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","20","Michael","6","Shared","0.35,0.65","9","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","5.5","520","126"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","518","645411","0.0-22.0-1.60","","408","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","21","Brian","3","Kept","0.8,0.35","8","0.8","trustrating_stim/white_mw097.bmp","4","525","127"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","519","645669","0.0-22.0-2.60","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","21","Brian","3","Kept","0.8,0.35","8","0.8","trustrating_stim/white_mw097.bmp","4","520","127"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","520","646679","0.0-22.0-3.60","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","21","Brian","3","Kept","0.8,0.35","8","0.8","trustrating_stim/white_mw097.bmp","4","520","127"
