"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","view_history","rt","numBlurs","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"html-keyboard-response","351","540137","0.0-22.0-3.4","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","2","Anthony","3","Shared","0.8,0.35","8","0.8","trustrating_stim/white_mw056.bmp","1","361","71"
"html-keyboard-response","352","540310","0.0-22.0-1.5","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","172","","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Matthew</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","2","Matthew","4","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00757_941201_fa_edt.bmp","2.5","366","72"
"html-keyboard-response","353","540572","0.0-22.0-2.5","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Matthew</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","2","Matthew","4","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00757_941201_fa_edt.bmp","2.5","364","72"
"html-keyboard-response","354","541580","0.0-22.0-3.5","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Matthew</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","2","Matthew","4","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00757_941201_fa_edt.bmp","2.5","364","72"
"html-keyboard-response","355","543158","0.0-22.0-1.6","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","1577","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","3","Evan","10","Shared","0.8,0.2","11","0.8","trustrating_stim/white_00223_940128_fb_edt.bmp","5","369","73"
"html-keyboard-response","356","543416","0.0-22.0-2.6","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","3","Evan","10","Shared","0.8,0.2","11","0.8","trustrating_stim/white_00223_940128_fb_edt.bmp","5","366","73"
"html-keyboard-response","357","544425","0.0-22.0-3.6","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","3","Evan","10","Shared","0.8,0.2","11","0.8","trustrating_stim/white_00223_940128_fb_edt.bmp","5","372","73"
"html-keyboard-response","358","545240","0.0-22.0-1.7","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","814","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","3","Anthony","3","Kept","0.8,0.35","8","0.8","trustrating_stim/white_mw056.bmp","1","377","74"
"html-keyboard-response","359","545499","0.0-22.0-2.7","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","3","Anthony","3","Kept","0.8,0.35","8","0.8","trustrating_stim/white_mw056.bmp","1","374","74"
"html-keyboard-response","360","546505","0.0-22.0-3.7","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","3","Anthony","3","Kept","0.8,0.35","8","0.8","trustrating_stim/white_mw056.bmp","1","374","74"
"html-keyboard-response","361","547318","0.0-22.0-1.8","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","812","","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Matthew</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","3","Matthew","4","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00757_941201_fa_edt.bmp","2.5","379","75"
"html-keyboard-response","362","547579","0.0-22.0-2.8","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Matthew</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","3","Matthew","4","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00757_941201_fa_edt.bmp","2.5","378","75"
"html-keyboard-response","363","548587","0.0-22.0-3.8","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Matthew</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","3","Matthew","4","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00757_941201_fa_edt.bmp","2.5","378","75"
"html-keyboard-response","364","549176","0.0-22.0-1.9","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","588","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","4","Anthony","3","Shared","0.8,0.35","8","0.8","trustrating_stim/white_mw056.bmp","1","383","76"
"html-keyboard-response","365","549432","0.0-22.0-2.9","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","4","Anthony","3","Shared","0.8,0.35","8","0.8","trustrating_stim/white_mw056.bmp","1","382","76"
"html-keyboard-response","366","550440","0.0-22.0-3.9","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","4","Anthony","3","Shared","0.8,0.35","8","0.8","trustrating_stim/white_mw056.bmp","1","384","76"
"html-keyboard-response","367","552366","0.0-22.0-1.10","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","1924","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","4","Evan","10","Shared","0.8,0.2","11","0.8","trustrating_stim/white_00223_940128_fb_edt.bmp","5","389","77"
"html-keyboard-response","368","552627","0.0-22.0-2.10","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","4","Evan","10","Shared","0.8,0.2","11","0.8","trustrating_stim/white_00223_940128_fb_edt.bmp","5","386","77"
"html-keyboard-response","369","553631","0.0-22.0-3.10","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","4","Evan","10","Shared","0.8,0.2","11","0.8","trustrating_stim/white_00223_940128_fb_edt.bmp","5","392","77"
"html-keyboard-response","370","554782","0.0-22.0-1.11","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","1150","","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Matthew</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","4","Matthew","4","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00757_941201_fa_edt.bmp","2.5","397","78"
"html-keyboard-response","371","555037","0.0-22.0-2.11","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Matthew</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","4","Matthew","4","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00757_941201_fa_edt.bmp","2.5","396","78"
"html-keyboard-response","372","556049","0.0-22.0-3.11","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Matthew</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","4","Matthew","4","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00757_941201_fa_edt.bmp","2.5","396","78"
"html-keyboard-response","373","557128","0.0-22.0-1.12","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","1078","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","5","Evan","10","Kept","0.8,0.2","11","0.8","trustrating_stim/white_00223_940128_fb_edt.bmp","5","401","79"
"html-keyboard-response","374","557387","0.0-22.0-2.12","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","5","Evan","10","Kept","0.8,0.2","11","0.8","trustrating_stim/white_00223_940128_fb_edt.bmp","5","400","79"
"html-keyboard-response","375","558395","0.0-22.0-3.12","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","5","Evan","10","Kept","0.8,0.2","11","0.8","trustrating_stim/white_00223_940128_fb_edt.bmp","5","400","79"
"html-keyboard-response","376","560357","0.0-22.0-1.13","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","1961","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","5","Anthony","3","Shared","0.8,0.35","8","0.8","trustrating_stim/white_mw056.bmp","1","405","80"
"html-keyboard-response","377","560614","0.0-22.0-2.13","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","5","Anthony","3","Shared","0.8,0.35","8","0.8","trustrating_stim/white_mw056.bmp","1","401","80"
"html-keyboard-response","378","561623","0.0-22.0-3.13","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>8</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","5","Anthony","3","Shared","0.8,0.35","8","0.8","trustrating_stim/white_mw056.bmp","1","409","80"
