"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","success","event","trial","time","trialtype","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"image-keyboard-response","88","148705","0.0-6.0-1.41","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","2041","","","","","rating","trustrating_stim/white_mw056.bmp","3","","","","","","","","","","",""
"image-keyboard-response","89","148907","0.0-6.0-2.41","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","ratingFB","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","",""
"image-keyboard-response","90","150617","0.0-6.0-1.42","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","1606","","","","","rating","trustrating_stim/white_mw053.bmp","1","","","","","","","","","","",""
"image-keyboard-response","91","150820","0.0-6.0-2.42","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","ratingFB","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","",""
"image-keyboard-response","92","153583","0.0-6.0-1.43","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","2662","","","","","rating","trustrating_stim/white_mw046.bmp","6","","","","","","","","","","",""
"image-keyboard-response","93","153785","0.0-6.0-2.43","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","ratingFB","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","",""
"image-keyboard-response","94","154840","0.0-6.0-1.44","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","952","","","","","rating","trustrating_stim/white_mw063.bmp","5","","","","","","","","","","",""
"image-keyboard-response","95","155043","0.0-6.0-2.44","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","ratingFB","trustrating_stim/white_mw063.bmp","null","","","","","","","","","","",""
"image-keyboard-response","96","156239","0.0-6.0-1.45","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","1093","","","","","rating","trustrating_stim/white_00223_940128_fb_edt.bmp","1","","","","","","","","","","",""
"image-keyboard-response","97","156442","0.0-6.0-2.45","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","ratingFB","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","98","158634","0.0-6.0-1.46","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","2087","","","","","rating","trustrating_stim/white_mw099.bmp","2","","","","","","","","","","",""
"image-keyboard-response","99","158836","0.0-6.0-2.46","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","ratingFB","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","",""
"image-keyboard-response","100","160335","0.0-6.0-1.47","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","1395","","","","","rating","trustrating_stim/white_00519_940519_fb_edt.bmp","1","","","","","","","","","","",""
"image-keyboard-response","101","160538","0.0-6.0-2.47","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","ratingFB","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","102","161767","0.0-6.0-1.48","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","1126","","","","","rating","trustrating_stim/white_00340_940422_fa_edt.bmp","7","","","","","","","","","","",""
"image-keyboard-response","103","161969","0.0-6.0-2.48","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","ratingFB","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","104","163128","0.0-6.0-1.49","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","1055","","","","","rating","trustrating_stim/white_00109_931230_fa_edt.bmp","1","","","","","","","","","","",""
"image-keyboard-response","105","163330","0.0-6.0-2.49","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","ratingFB","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","106","164176","0.0-6.0-1.50","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","743","","","","","rating","trustrating_stim/white_mw089.bmp","1","","","","","","","","","","",""
"image-keyboard-response","107","164378","0.0-6.0-2.50","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","ratingFB","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"image-keyboard-response","108","165801","0.0-6.0-1.51","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","1320","","","","","rating","trustrating_stim/white_mw071.bmp","7","","","","","","","","","","",""
"image-keyboard-response","109","166005","0.0-6.0-2.51","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","ratingFB","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","",""
"image-keyboard-response","110","168439","0.0-6.0-1.52","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","2332","","","","","rating","trustrating_stim/white_00299_940422_fa_edt.bmp","5","","","","","","","","","","",""
"image-keyboard-response","111","168641","0.0-6.0-2.52","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","ratingFB","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","112","171196","0.0-6.0-1.53","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","2448","","","","","rating","trustrating_stim/white_00807_941205_fb_edt.bmp","5","","","","","","","","","","",""
"image-keyboard-response","113","171401","0.0-6.0-2.53","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","ratingFB","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","114","173927","0.0-6.0-1.54","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","2423","","","","","rating","trustrating_stim/white_00898_960530_fa_edt.bmp","1","","","","","","","","","","",""
"image-keyboard-response","115","174129","0.0-6.0-2.54","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","ratingFB","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","116","175776","0.0-6.0-1.55","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","1541","","","","","rating","trustrating_stim/white_00757_941201_fa_edt.bmp","5","","","","","","","","","","",""
"image-keyboard-response","117","175977","0.0-6.0-2.55","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","ratingFB","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","118","178038","0.0-6.0-1.56","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","1957","","","","","rating","trustrating_stim/white_mw084.bmp","5","","","","","","","","","","",""
"image-keyboard-response","119","178240","0.0-6.0-2.56","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","ratingFB","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","",""
"image-keyboard-response","120","180447","0.0-6.0-1.57","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","2105","","","","","rating","trustrating_stim/white_mw048.bmp","5","","","","","","","","","","",""
"image-keyboard-response","121","180649","0.0-6.0-2.57","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","ratingFB","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","",""
"image-keyboard-response","122","182257","0.0-6.0-1.58","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","1505","","","","","rating","trustrating_stim/white_mw097.bmp","5","","","","","","","","","","",""
"image-keyboard-response","123","182461","0.0-6.0-2.58","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","ratingFB","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
"image-keyboard-response","124","183703","0.0-6.0-1.59","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","1140","","","","","rating","trustrating_stim/white_00129_931230_fb_edt.bmp","1","","","","","","","","","","",""
"image-keyboard-response","125","183906","0.0-6.0-2.59","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","ratingFB","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","",""
"instructions","126","185153","0.0-7.0","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":1142}]","1143","","","","","","","","","","","","","","","","","",""
"instructions","127","260064","0.0-8.0","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":15039},{""page_index"":1,""viewing_time"":14252},{""page_index"":2,""viewing_time"":7920},{""page_index"":3,""viewing_time"":5337},{""page_index"":4,""viewing_time"":5158},{""page_index"":5,""viewing_time"":4824},{""page_index"":6,""viewing_time"":15448},{""page_index"":7,""viewing_time"":6825}]","74804","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","128","268967","0.0-9.0","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","8900","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the minimum number of points you can choose to send to your partner?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"html-keyboard-response","129","271798","0.0-10.0","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","2728","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the minimum number of points you can choose to send to your partner?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#FF0000'>c) 5</p><h3 style='color:#FF0000'>Incorrect!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>The minimum number of points you can choose to send to your partner is 1 point.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"html-keyboard-response","130","280114","0.0-11.0","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","8213","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>2) What is the maximum number of points you can choose to send to your partner?</strong></p><p>a) 8</p><p>b) 5</p><p>c) 3</p>","C","","","","","","","","","","",""
"html-keyboard-response","131","281823","0.0-12.0","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","1606","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>2) What is the maximum number of points you can choose to send to your partner?</strong></p><p>a) 8</p><p>b) 5</p><p style='color:#FF0000'>c) 3</p><h3 style='color:#FF0000'>Incorrect!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>The maximum number of points you can choose to send to your partner is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"html-keyboard-response","132","284920","0.0-13.0","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","2996","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>3) What happens to the amount of points you send to your partner?</strong></p><p>a) Nothing</p><p>b) It doubles</p><p>c) It quadruples</p>","C","","","","","","","","","","",""
"html-keyboard-response","133","286086","0.0-14.0","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","1063","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>3) What happens to the amount of points you send to your partner?</strong></p><p>a) Nothing</p><p>b) It doubles</p><p style='color:#00FF00'>c) It quadruples</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The amount of points you send to your partner quadruples.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"html-keyboard-response","134","301492","0.0-15.0","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","15305","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>4) If you decided to share 4 out of 5 points with your partner, and they decided to share half of the amount they received with you, how many points would you receive back from them on this round?</strong></p><p>a) 16</p><p>b) 0</p><p>c) 8</p>","C","","","","","","","","","","",""
"html-keyboard-response","135","302958","0.0-16.0","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","1363","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>4) If you decided to share 4 out of 5 points with your partner, and they decided to share half of the amount they received with you, how many points would you receive back from them on this round?</strong></p><p>a) 16</p><p>b) 0</p><p style='color:#00FF00'>c) 8</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>If you shared 4 out of 5 points with your partner and they decided to share half of the amount they received with you, you would receive 8 points back (i.e. (4 x 4)/2 = 8).</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
