"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face","numBlurs"
"html-keyboard-response","45","192654","0.0-11.0-3.11","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","4","Limin' Large","Fruit/lime.png","Lost","0.2,0.8","11","0.2","65","12","","",""
"html-keyboard-response","46","193051","0.0-11.0-1.12","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","396","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","5","Odds are Orange","Fruit/orange.png","Won","0.2,0.65","8","0.2","70","13","","",""
"html-keyboard-response","47","193303","0.0-11.0-2.12","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","5","Odds are Orange","Fruit/orange.png","Won","0.2,0.65","8","0.2","65","13","","",""
"html-keyboard-response","48","194305","0.0-11.0-3.12","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","5","Odds are Orange","Fruit/orange.png","Won","0.2,0.65","8","0.2","75","13","","",""
"html-keyboard-response","49","194753","0.0-11.0-1.13","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","446","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","5","Limin' Large","Fruit/lime.png","Won","0.2,0.8","11","0.2","80","14","","",""
"html-keyboard-response","50","195004","0.0-11.0-2.13","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","5","Limin' Large","Fruit/lime.png","Won","0.2,0.8","11","0.2","76","14","","",""
"html-keyboard-response","51","196007","0.0-11.0-3.13","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","5","Limin' Large","Fruit/lime.png","Won","0.2,0.8","11","0.2","84","14","","",""
"html-keyboard-response","52","196548","0.0-11.0-1.14","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","539","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","5","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","11","0.65","89","15","","",""
"html-keyboard-response","53","196800","0.0-11.0-2.14","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","5","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","11","0.65","88","15","","",""
"html-keyboard-response","54","197803","0.0-11.0-3.14","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","5","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","11","0.65","88","15","","",""
"html-keyboard-response","55","198590","0.0-11.0-1.15","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","784","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","6","Limin' Large","Fruit/lime.png","Won","0.2,0.8","11","0.2","93","16","","",""
"html-keyboard-response","56","198846","0.0-11.0-2.15","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","6","Limin' Large","Fruit/lime.png","Won","0.2,0.8","11","0.2","91","16","","",""
"html-keyboard-response","57","199849","0.0-11.0-3.15","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","6","Limin' Large","Fruit/lime.png","Won","0.2,0.8","11","0.2","95","16","","",""
"html-keyboard-response","58","200297","0.0-11.0-1.16","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","446","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","6","Cherry Chances","Fruit/cherrie.png","Won","0.65,0.2","11","0.65","100","17","","",""
"html-keyboard-response","59","200550","0.0-11.0-2.16","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","6","Cherry Chances","Fruit/cherrie.png","Won","0.65,0.2","11","0.65","99","17","","",""
"html-keyboard-response","60","201553","0.0-11.0-3.16","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>2</strong></font></div>","null","6","Cherry Chances","Fruit/cherrie.png","Won","0.65,0.2","11","0.65","101","17","","",""
"html-keyboard-response","61","202049","0.0-11.0-1.17","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","495","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","6","Odds are Orange","Fruit/orange.png","Lost","0.2,0.65","8","0.2","106","18","","",""
"html-keyboard-response","62","202302","0.0-11.0-2.17","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","6","Odds are Orange","Fruit/orange.png","Lost","0.2,0.65","8","0.2","102","18","","",""
"html-keyboard-response","63","203305","0.0-11.0-3.17","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","6","Odds are Orange","Fruit/orange.png","Lost","0.2,0.65","8","0.2","102","18","","",""
"html-keyboard-response","64","203766","0.0-11.0-1.18","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","458","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","7","Limin' Large","Fruit/lime.png","Lost","0.2,0.8","11","0.2","107","19","","",""
"html-keyboard-response","65","204018","0.0-11.0-2.18","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","7","Limin' Large","Fruit/lime.png","Lost","0.2,0.8","11","0.2","105","19","","",""
"html-keyboard-response","66","205020","0.0-11.0-3.18","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","7","Limin' Large","Fruit/lime.png","Lost","0.2,0.8","11","0.2","105","19","","",""
"html-keyboard-response","67","205408","0.0-11.0-1.19","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","387","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","7","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","11","0.65","110","20","","",""
"html-keyboard-response","68","205660","0.0-11.0-2.19","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","7","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","11","0.65","105","20","","",""
"html-keyboard-response","69","206662","0.0-11.0-3.19","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","7","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","11","0.65","105","20","","",""
"html-keyboard-response","70","207157","0.0-11.0-1.20","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","493","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","7","Odds are Orange","Fruit/orange.png","Won","0.2,0.65","8","0.2","110","21","","",""
"html-keyboard-response","71","207408","0.0-11.0-2.20","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","7","Odds are Orange","Fruit/orange.png","Won","0.2,0.65","8","0.2","109","21","","",""
"html-keyboard-response","72","208410","0.0-11.0-3.20","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>2</strong></font></div>","null","7","Odds are Orange","Fruit/orange.png","Won","0.2,0.65","8","0.2","111","21","","",""
"html-keyboard-response","73","208838","0.0-11.0-1.21","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","428","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","8","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","11","0.65","116","22","","",""
