"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","view_history","rt","numBlurs","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"html-keyboard-response","375","797150","0.0-14.0-1.55","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","decision","","377","","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","19","Awesome Apples","Fruit/apple.png","Lost","0.35,0.65","14","0.35","545","122","",""
"html-keyboard-response","376","797405","0.0-14.0-2.55","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","19","Awesome Apples","Fruit/apple.png","Lost","0.35,0.65","14","0.35","543","122","",""
"html-keyboard-response","377","798409","0.0-14.0-3.55","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","19","Awesome Apples","Fruit/apple.png","Lost","0.35,0.65","14","0.35","543","122","",""
"html-keyboard-response","378","798765","0.0-14.0-1.56","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","decision","","348","","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","19","Watermelon Win$","Fruit/watermelon.png","Lost","0.65,0.2","9","0.65","548","123","",""
"html-keyboard-response","379","799020","0.0-14.0-2.56","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","19","Watermelon Win$","Fruit/watermelon.png","Lost","0.65,0.2","9","0.65","545","123","",""
"html-keyboard-response","380","800027","0.0-14.0-3.56","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","19","Watermelon Win$","Fruit/watermelon.png","Lost","0.65,0.2","9","0.65","545","123","",""
"html-keyboard-response","381","800369","0.0-14.0-1.57","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","decision","","336","","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","20","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","14","0.35","550","124","",""
"html-keyboard-response","382","800625","0.0-14.0-2.57","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","20","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","14","0.35","545","124","",""
"html-keyboard-response","383","801632","0.0-14.0-3.57","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","20","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","14","0.35","545","124","",""
"html-keyboard-response","384","801917","0.0-14.0-1.58","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","decision","","278","","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","20","Awesome Apples","Fruit/apple.png","Won","0.35,0.65","14","0.35","550","125","",""
"html-keyboard-response","385","802175","0.0-14.0-2.58","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","20","Awesome Apples","Fruit/apple.png","Won","0.35,0.65","14","0.35","546","125","",""
"html-keyboard-response","386","803182","0.0-14.0-3.58","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","20","Awesome Apples","Fruit/apple.png","Won","0.35,0.65","14","0.35","554","125","",""
"html-keyboard-response","387","803662","0.0-14.0-1.59","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","decision","","475","","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","20","Watermelon Win$","Fruit/watermelon.png","Lost","0.65,0.2","9","0.65","559","126","",""
"html-keyboard-response","388","803915","0.0-14.0-2.59","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","20","Watermelon Win$","Fruit/watermelon.png","Lost","0.65,0.2","9","0.65","557","126","",""
"html-keyboard-response","389","804923","0.0-14.0-3.59","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","20","Watermelon Win$","Fruit/watermelon.png","Lost","0.65,0.2","9","0.65","557","126","",""
"html-keyboard-response","390","805314","0.0-14.0-1.60","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","decision","","382","","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","21","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","14","0.35","562","127","",""
"html-keyboard-response","391","805571","0.0-14.0-2.60","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","21","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","14","0.35","559","127","",""
"html-keyboard-response","392","806575","0.0-14.0-3.60","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","21","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","14","0.35","559","127","",""
"html-keyboard-response","393","806838","0.0-14.0-1.61","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","decision","","260","","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","21","Watermelon Win$","Fruit/watermelon.png","Won","0.65,0.2","9","0.65","564","128","",""
"html-keyboard-response","394","807093","0.0-14.0-2.61","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","21","Watermelon Win$","Fruit/watermelon.png","Won","0.65,0.2","9","0.65","559","128","",""
"html-keyboard-response","395","808098","0.0-14.0-3.61","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","21","Watermelon Win$","Fruit/watermelon.png","Won","0.65,0.2","9","0.65","569","128","",""
"html-keyboard-response","396","809007","0.0-14.0-1.62","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","decision","","905","","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","21","Awesome Apples","Fruit/apple.png","Won","0.35,0.65","14","0.35","574","129","",""
"html-keyboard-response","397","809260","0.0-14.0-2.62","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","21","Awesome Apples","Fruit/apple.png","Won","0.35,0.65","14","0.35","570","129","",""
"html-keyboard-response","398","810270","0.0-14.0-3.62","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","21","Awesome Apples","Fruit/apple.png","Won","0.35,0.65","14","0.35","578","129","",""
"html-keyboard-response","399","810737","0.0-14.0-1.63","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","decision","","461","","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","22","Watermelon Win$","Fruit/watermelon.png","Lost","0.65,0.2","9","0.65","583","130","",""
"html-keyboard-response","400","810991","0.0-14.0-2.63","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","22","Watermelon Win$","Fruit/watermelon.png","Lost","0.65,0.2","9","0.65","581","130","",""
"html-keyboard-response","401","811995","0.0-14.0-3.63","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","22","Watermelon Win$","Fruit/watermelon.png","Lost","0.65,0.2","9","0.65","581","130","",""
"html-keyboard-response","402","812038","0.0-14.0-1.64","5d1b0776e1c05200018b582d","bdp_rwlrn","Tue Mar 14 2023 21:50:20 GMT-0400 (Eastern Daylight Time)","861694","Trustworthy,Untrustworthy","","","","decision","","37","","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","22","Melon Millions","Fruit/melon.png","Won","0.35,0.8","14","0.35","586","131","",""
