"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","numBlurs","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"animation","50","417722","0.0-5.0-2.22","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","203","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":100},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":299},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":497},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":694},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":992},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1190}]","[]"
"image-keyboard-response","51","418096","0.0-5.0-1.23","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","202","372","0.5","0.5","1","2","",""
"animation","52","419383","0.0-5.0-2.23","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","202","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":100},{""stimulus"":""img/1to2/2.png"",""time"":200},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":794},{""stimulus"":""img/1to2/9.png"",""time"":893},{""stimulus"":""img/1to2/10.png"",""time"":992},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1190}]","[]"
"image-keyboard-response","53","419989","0.0-5.0-1.24","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","605","","","","choice","","","img/2to1/1.png","2","201","526","0.5","0.5","2","3","",""
"animation","54","421277","0.0-5.0-2.24","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","201","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":298},{""stimulus"":""img/2to3/4.png"",""time"":397},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":792},{""stimulus"":""img/2to3/9.png"",""time"":893},{""stimulus"":""img/2to3/10.png"",""time"":992},{""stimulus"":""img/2to3/11.png"",""time"":1089},{""stimulus"":""img/2to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","55","421912","0.0-5.0-1.25","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/3to2/1.png","null","200","618","0.5","0.5","3","1","",""
"animation","56","423201","0.0-5.0-2.25","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","200","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":100},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":693},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","57","423579","0.0-5.0-1.26","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","199","376","0.5","0.5","1","2","",""
"animation","58","424868","0.0-5.0-2.26","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","199","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":115},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":299},{""stimulus"":""img/1to2/4.png"",""time"":398},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":793},{""stimulus"":""img/1to2/9.png"",""time"":893},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1089},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","59","425081","0.0-5.0-1.27","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","212","","","","choice","","","img/2to1/1.png","1","198","162","0.5","0.5","2","1","",""
"animation","60","426370","0.0-5.0-2.27","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","198","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":101},{""stimulus"":""img/2to1/2.png"",""time"":200},{""stimulus"":""img/2to1/3.png"",""time"":298},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":596},{""stimulus"":""img/2to1/7.png"",""time"":695},{""stimulus"":""img/2to1/8.png"",""time"":794},{""stimulus"":""img/2to1/9.png"",""time"":893},{""stimulus"":""img/2to1/10.png"",""time"":992},{""stimulus"":""img/2to1/11.png"",""time"":1091},{""stimulus"":""img/2to1/12.png"",""time"":1190}]","[]"
"image-keyboard-response","61","427035","0.0-5.0-1.28","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","197","663","0.5","0.5","1","2","",""
"animation","62","428323","0.0-5.0-2.28","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","197","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":100},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":497},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":794},{""stimulus"":""img/1to2/9.png"",""time"":893},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1190}]","[]"
"image-keyboard-response","63","428906","0.0-5.0-1.29","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","582","","","","choice","","","img/2to1/1.png","1","196","551","0.5","0.5","2","1","",""
"animation","64","430195","0.0-5.0-2.29","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","196","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":200},{""stimulus"":""img/2to1/3.png"",""time"":298},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":497},{""stimulus"":""img/2to1/6.png"",""time"":596},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":794},{""stimulus"":""img/2to1/9.png"",""time"":893},{""stimulus"":""img/2to1/10.png"",""time"":992},{""stimulus"":""img/2to1/11.png"",""time"":1090},{""stimulus"":""img/2to1/12.png"",""time"":1190}]","[]"
"image-keyboard-response","65","430740","0.0-5.0-1.30","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","195","544","0.5","0.5","1","3","",""
"animation","66","432029","0.0-5.0-2.30","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","195","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":99},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":298},{""stimulus"":""img/1to3/4.png"",""time"":397},{""stimulus"":""img/1to3/5.png"",""time"":495},{""stimulus"":""img/1to3/6.png"",""time"":596},{""stimulus"":""img/1to3/7.png"",""time"":693},{""stimulus"":""img/1to3/8.png"",""time"":793},{""stimulus"":""img/1to3/9.png"",""time"":891},{""stimulus"":""img/1to3/10.png"",""time"":990},{""stimulus"":""img/1to3/11.png"",""time"":1090},{""stimulus"":""img/1to3/12.png"",""time"":1188}]","[]"
"image-keyboard-response","67","432764","0.0-5.0-1.31","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/3to2/1.png","null","194","732","0.5","0.5","3","1","",""
"animation","68","434052","0.0-5.0-2.31","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","194","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":100},{""stimulus"":""img/3to1/2.png"",""time"":200},{""stimulus"":""img/3to1/3.png"",""time"":299},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":695},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":893},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1091},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","69","434505","0.0-5.0-1.32","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","193","449","0.5","0.5","1","2","",""
"animation","70","435793","0.0-5.0-2.32","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","193","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":101},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":596},{""stimulus"":""img/1to2/7.png"",""time"":695},{""stimulus"":""img/1to2/8.png"",""time"":794},{""stimulus"":""img/1to2/9.png"",""time"":892},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1091},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","71","436125","0.0-5.0-1.33","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","331","","","","choice","","","img/2to1/1.png","2","192","534","0.5","0.5","2","3","",""
"animation","72","437414","0.0-5.0-2.33","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","192","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":299},{""stimulus"":""img/2to3/4.png"",""time"":397},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":596},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":794},{""stimulus"":""img/2to3/9.png"",""time"":893},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1091},{""stimulus"":""img/2to3/12.png"",""time"":1190}]","[]"
"image-keyboard-response","73","437701","0.0-5.0-1.34","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/3to2/1.png","null","191","285","0.5","0.5","3","2","",""
"animation","74","438989","0.0-5.0-2.34","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","191","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":100},{""stimulus"":""img/3to2/2.png"",""time"":199},{""stimulus"":""img/3to2/3.png"",""time"":298},{""stimulus"":""img/3to2/4.png"",""time"":397},{""stimulus"":""img/3to2/5.png"",""time"":495},{""stimulus"":""img/3to2/6.png"",""time"":595},{""stimulus"":""img/3to2/7.png"",""time"":693},{""stimulus"":""img/3to2/8.png"",""time"":792},{""stimulus"":""img/3to2/9.png"",""time"":892},{""stimulus"":""img/3to2/10.png"",""time"":992},{""stimulus"":""img/3to2/11.png"",""time"":1091},{""stimulus"":""img/3to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","75","439101","0.0-5.0-1.35","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","111","","","","choice","","","img/2to1/1.png","1","190","228","0.5","0.5","2","1","",""
"animation","76","440389","0.0-5.0-2.35","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","190","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":298},{""stimulus"":""img/2to1/4.png"",""time"":396},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":594},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":794},{""stimulus"":""img/2to1/9.png"",""time"":891},{""stimulus"":""img/2to1/10.png"",""time"":991},{""stimulus"":""img/2to1/11.png"",""time"":1091},{""stimulus"":""img/2to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","77","440997","0.0-5.0-1.36","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","189","607","0.5","0.5","1","3","",""
"animation","78","442285","0.0-5.0-2.36","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","189","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":100},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":299},{""stimulus"":""img/1to3/4.png"",""time"":397},{""stimulus"":""img/1to3/5.png"",""time"":496},{""stimulus"":""img/1to3/6.png"",""time"":595},{""stimulus"":""img/1to3/7.png"",""time"":694},{""stimulus"":""img/1to3/8.png"",""time"":794},{""stimulus"":""img/1to3/9.png"",""time"":892},{""stimulus"":""img/1to3/10.png"",""time"":992},{""stimulus"":""img/1to3/11.png"",""time"":1090},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","79","442490","0.0-5.0-1.37","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/3to2/1.png","null","188","203","0.5","0.5","3","1","",""
"animation","80","443779","0.0-5.0-2.37","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","188","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":100},{""stimulus"":""img/3to1/2.png"",""time"":200},{""stimulus"":""img/3to1/3.png"",""time"":299},{""stimulus"":""img/3to1/4.png"",""time"":398},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":695},{""stimulus"":""img/3to1/8.png"",""time"":794},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":1003},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1190}]","[]"
"image-keyboard-response","81","444364","0.0-5.0-1.38","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","187","584","0.5","0.5","1","3","",""
"animation","82","445653","0.0-5.0-2.38","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","187","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":100},{""stimulus"":""img/1to3/2.png"",""time"":198},{""stimulus"":""img/1to3/3.png"",""time"":297},{""stimulus"":""img/1to3/4.png"",""time"":396},{""stimulus"":""img/1to3/5.png"",""time"":495},{""stimulus"":""img/1to3/6.png"",""time"":595},{""stimulus"":""img/1to3/7.png"",""time"":694},{""stimulus"":""img/1to3/8.png"",""time"":793},{""stimulus"":""img/1to3/9.png"",""time"":891},{""stimulus"":""img/1to3/10.png"",""time"":992},{""stimulus"":""img/1to3/11.png"",""time"":1090},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","83","446244","0.0-5.0-1.39","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/3to2/1.png","null","186","589","0.5","0.5","3","1","",""
"animation","84","447532","0.0-5.0-2.39","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","186","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":100},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":297},{""stimulus"":""img/3to1/4.png"",""time"":409},{""stimulus"":""img/3to1/5.png"",""time"":495},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":694},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","85","449366","0.0-5.0-1.40","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","185","1832","0.5","0.5","1","2","",""
"animation","86","450655","0.0-5.0-2.40","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","185","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":101},{""stimulus"":""img/1to2/2.png"",""time"":201},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":497},{""stimulus"":""img/1to2/6.png"",""time"":596},{""stimulus"":""img/1to2/7.png"",""time"":695},{""stimulus"":""img/1to2/8.png"",""time"":794},{""stimulus"":""img/1to2/9.png"",""time"":892},{""stimulus"":""img/1to2/10.png"",""time"":993},{""stimulus"":""img/1to2/11.png"",""time"":1091},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]"
